arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type,arrival_rate_update
45.12628257,25,25,type1,300
45.12658281,25,25,type1,300
45.13113664,25,25,type1,300
45.13223316,25,25,type1,300
45.13430736,25,25,type1,300
45.13457518,25,25,type1,300
45.13460503,25,25,type1,300
45.13728928,25,25,type1,300
45.14023461,25,25,type1,300
45.14054713,25,25,type1,300
45.14614707,25,25,type1,300
45.1481525,25,25,type1,300
45.15103693,25,25,type1,300
45.15388873,25,25,type1,300
45.16070176,25,125,type3,50
45.16709785,25,25,type1,300
45.16892583,25,25,type1,300
45.17707917,25,25,type1,300
45.17902538,25,25,type1,300
45.18024909,25,25,type1,300
45.18630535,25,25,type1,300
45.19130888,25,75,type2,20
45.19228985,25,25,type1,300
45.19694145,25,25,type1,300
45.19804718,25,25,type1,300
45.19897373,25,25,type1,300
45.2028128,25,25,type1,300
45.20363294,25,25,type1,300
45.20607555,25,25,type1,300
45.21534892,25,125,type3,50
45.21681509,25,25,type1,300
45.21963255,25,25,type1,300
45.22131496,25,25,type1,300
45.2260976,25,25,type1,300
45.23145445,25,25,type1,300
45.23362864,25,75,type2,100
45.23478901,25,25,type1,300
45.23642999,25,25,type1,300
45.23709861,25,25,type1,300
45.24126903,25,25,type1,300
45.24387133,25,125,type3,50
45.24445015,25,75,type2,100
45.24657397,25,25,type1,300
45.24763102,25,25,type1,300
45.24948934,25,25,type1,300
45.25136814,25,75,type2,100
45.25167977,25,25,type1,300
45.25520502,25,75,type2,100
45.25933071,25,75,type2,100
45.25936316,25,25,type1,300
45.26196193,25,25,type1,300
45.26503722,25,75,type2,100
45.2665085,25,25,type1,300
45.27007752,25,25,type1,300
45.27047957,25,75,type2,100
45.27130973,25,25,type1,300
45.27135819,25,25,type1,300
45.27281251,25,25,type1,300
45.27282807,25,25,type1,300
45.27304884,25,25,type1,300
45.2738255,25,25,type1,300
45.27794695,25,125,type3,50
45.27811943,25,25,type1,300
45.28337107,25,25,type1,300
45.2855426,25,125,type3,50
45.28681417,25,25,type1,300
45.28790005,25,25,type1,300
45.28881622,25,125,type3,50
45.29054353,25,25,type1,300
45.29157453,25,125,type3,50
45.29711574,25,125,type3,50
45.29843695,25,125,type3,50
45.29940196,25,25,type1,300
45.30408635,25,25,type1,300
45.30548958,25,25,type1,300
45.30724875,25,25,type1,300
45.30995911,25,25,type1,300
45.31455314,25,25,type1,300
45.31698581,25,75,type2,100
45.31978064,25,75,type2,100
45.32084038,25,25,type1,300
45.32319902,25,25,type1,300
45.32529632,25,25,type1,300
45.3296399,25,75,type2,100
45.33113788,25,25,type1,300
45.33148722,25,75,type2,100
45.33778418,25,75,type2,100
45.3403836,25,125,type3,50
45.34118966,25,25,type1,300
45.3420034,25,25,type1,300
45.34239094,25,25,type1,300
45.34556196,25,25,type1,300
45.356473,25,25,type1,300
45.35704196,25,75,type2,100
45.3645873,25,75,type2,100
45.3658067,25,25,type1,300
45.36670263,25,125,type3,50
45.36731518,25,125,type3,50
45.3679957,25,25,type1,300
45.3696862,25,25,type1,300
45.36980329,25,25,type1,300
45.37071185,25,75,type2,100
45.37093766,25,25,type1,300
45.37363402,25,75,type2,100
45.37646902,25,25,type1,300
45.37807975,25,75,type2,100
45.38384774,25,25,type1,300
45.38910527,25,25,type1,300
45.38943918,25,125,type3,50
45.38985926,25,25,type1,300
45.3919771,25,75,type2,100
45.39313617,25,125,type3,50
45.39368054,25,25,type1,300
45.39678835,25,25,type1,300
45.39925352,25,75,type2,100
45.400658,25,25,type1,300
45.40630038,25,25,type1,300
45.40731417,25,25,type1,300
45.40976835,25,25,type1,300
45.41226449,25,25,type1,300
45.41647144,25,25,type1,300
45.4171285,25,25,type1,300
45.41744263,25,25,type1,300
45.41884413,25,75,type2,100
45.42331928,25,75,type2,100
45.42456406,25,25,type1,300
45.42480695,25,25,type1,300
45.42613752,25,25,type1,300
45.42812228,25,25,type1,300
45.43086888,25,25,type1,300
45.4344086,25,25,type1,300
45.43710423,25,75,type2,100
45.44256812,25,25,type1,300
45.44555372,25,25,type1,300
45.44760576,25,25,type1,300
45.4481403,25,25,type1,300
45.45213858,25,25,type1,300
45.45380464,25,75,type2,100
45.45514584,25,75,type2,100
45.45708735,25,25,type1,300
45.46222823,25,75,type2,100
45.46287494,25,25,type1,300
45.46425589,25,25,type1,300
45.46526691,25,175,type4,1
45.4665273,25,25,type1,300
45.46903215,25,25,type1,300
45.46925544,25,25,type1,300
45.47056533,25,25,type1,300
45.47070127,25,25,type1,300
45.47113794,25,75,type2,100
45.47206278,25,25,type1,300
45.47281028,25,25,type1,300
45.47372754,25,75,type2,100
45.47708179,25,75,type2,100
45.47838424,25,25,type1,300
45.47870957,25,25,type1,300
45.47966947,25,25,type1,300
45.48193467,25,25,type1,300
45.48245912,25,25,type1,300
45.48325166,25,25,type1,300
45.48625474,25,25,type1,300
45.48668319,25,25,type1,300
45.48921901,25,25,type1,300
45.48998865,25,75,type2,100
45.49274387,25,25,type1,300
45.49666507,25,75,type2,100
45.49701643,25,25,type1,300
45.50267152,25,25,type1,300
45.50355221,25,75,type2,100
45.50465694,25,25,type1,300
45.5050228,25,25,type1,300
45.50587991,25,25,type1,300
45.50850181,25,25,type1,300
45.5087916,25,25,type1,300
45.5127019,25,25,type1,300
45.51318335,25,25,type1,300
45.51440421,25,25,type1,300
45.51814515,25,25,type1,300
45.520093,25,125,type3,50
45.52188508,25,125,type3,50
45.52513036,25,125,type3,50
45.53301147,25,25,type1,300
45.53858574,25,25,type1,300
45.54110712,25,125,type3,50
45.54375317,25,25,type1,300
45.54533372,25,75,type2,100
45.54779679,25,75,type2,100
45.54817907,25,75,type2,100
45.55252373,25,25,type1,300
45.55338469,25,75,type2,100
45.55413952,25,25,type1,300
45.55582678,25,25,type1,300
45.55804945,25,75,type2,100
45.56055144,25,25,type1,300
45.5618151,25,25,type1,300
45.56442691,25,25,type1,300
45.56483746,25,25,type1,300
45.56849707,25,25,type1,300
45.57061633,25,25,type1,300
45.57489592,25,25,type1,300
45.57795229,25,75,type2,100
45.57975563,25,25,type1,300
45.58537886,25,75,type2,100
45.5866752,25,25,type1,300
45.59460882,25,75,type2,100
45.59609615,25,25,type1,300
45.59623304,25,125,type3,50
45.59638378,25,25,type1,300
45.5971144,25,25,type1,300
45.59964593,25,75,type2,100
45.60060217,25,25,type1,300
45.60176557,25,25,type1,300
45.60238834,25,125,type3,50
45.60430241,25,75,type2,100
45.60463311,25,75,type2,100
45.6094814,25,25,type1,300
45.61223514,25,25,type1,300
45.61275673,25,25,type1,300
45.61718377,25,25,type1,300
45.61969481,25,25,type1,300
45.62165619,25,75,type2,100
45.62280598,25,125,type3,50
45.62400748,25,25,type1,300
45.63258043,25,75,type2,100
45.6344318,25,75,type2,100
45.63789963,25,25,type1,300
45.63878102,25,25,type1,300
45.64237131,25,25,type1,300
45.64448994,25,25,type1,300
45.64642716,25,75,type2,100
45.64683518,25,25,type1,300
45.64842484,25,25,type1,300
45.65077477,25,25,type1,300
45.65550796,25,25,type1,300
45.65783223,25,25,type1,300
45.66280327,25,25,type1,300
45.66433682,25,125,type3,50
45.66556049,25,75,type2,100
45.66619683,25,75,type2,100
45.6662085,25,125,type3,50
45.66923434,25,25,type1,300
45.67160617,25,25,type1,300
45.67394527,25,175,type4,1
45.67644533,25,25,type1,300
45.67696693,25,25,type1,300
45.67700728,25,25,type1,300
45.67775962,25,25,type1,300
45.68217735,25,25,type1,300
45.68270609,25,75,type2,100
45.68311093,25,125,type3,50
45.68425186,25,75,type2,100
45.68449415,25,75,type2,100
45.68567645,25,25,type1,300
45.68781719,25,75,type2,100
45.68916742,25,25,type1,300
45.69392555,25,75,type2,100
45.69506786,25,25,type1,300
45.69567188,25,75,type2,100
45.69611709,25,25,type1,300
45.69824267,25,25,type1,300
45.69870665,25,25,type1,300
45.70200919,25,75,type2,100
45.70551934,25,25,type1,300
45.70856705,25,25,type1,300
45.71247486,25,125,type3,50
45.71250532,25,25,type1,300
45.71375247,25,75,type2,100
45.71513564,25,25,type1,300
45.71517484,25,125,type3,50
45.71617924,25,75,type2,100
45.71885596,25,25,type1,300
45.72216646,25,25,type1,300
45.72413482,25,25,type1,300
45.72462849,25,25,type1,300
45.72498354,25,25,type1,300
45.73625014,25,25,type1,300
45.73782197,25,75,type2,100
45.73786439,25,25,type1,300
45.73805408,25,25,type1,300
45.73897245,25,25,type1,300
45.74259796,25,25,type1,300
45.74894685,25,75,type2,100
45.74916734,25,25,type1,300
45.75082758,25,25,type1,300
45.75374889,25,25,type1,300
45.76558566,25,25,type1,300
45.77186628,25,25,type1,300
45.77233303,25,25,type1,300
45.77481195,25,125,type3,50
45.77505496,25,125,type3,50
45.78183269,25,25,type1,300
45.78273242,25,25,type1,300
45.78693615,25,75,type2,100
45.7871225,25,75,type2,100
45.78798273,25,25,type1,300
45.78802425,25,75,type2,100
45.79071472,25,75,type2,100
45.79270984,25,25,type1,300
45.79545555,25,75,type2,100
45.79592817,25,125,type3,50
45.79618729,25,75,type2,100
45.79906195,25,25,type1,300
45.80382696,25,25,type1,300
45.80724147,25,25,type1,300
45.81203327,25,25,type1,300
45.8121458,25,25,type1,300
45.81303516,25,25,type1,300
45.81328691,25,25,type1,300
45.81397033,25,25,type1,300
45.81635858,25,25,type1,300
45.81823934,25,25,type1,300
45.81866667,25,25,type1,300
45.82184872,25,25,type1,300
45.82270534,25,25,type1,300
45.82322196,25,25,type1,300
45.82328262,25,75,type2,100
45.82461491,25,25,type1,300
45.8253105,25,25,type1,300
45.83092181,25,25,type1,300
45.8321997,25,25,type1,300
45.83303647,25,25,type1,300
45.83341549,25,25,type1,300
45.84042442,25,25,type1,300
45.84282053,25,25,type1,300
45.84315519,25,25,type1,300
45.84436681,25,75,type2,100
45.84840498,25,25,type1,300
45.84919624,25,25,type1,300
45.85680683,25,125,type3,50
45.85697403,25,25,type1,300
45.85871287,25,25,type1,300
45.8595876,25,25,type1,300
45.86129554,25,75,type2,100
45.86669316,25,25,type1,300
45.86766638,25,25,type1,300
45.87058627,25,25,type1,300
45.87124534,25,125,type3,50
45.87465576,25,25,type1,300
45.87599766,25,125,type3,50
45.88262275,25,25,type1,300
45.8872199,25,25,type1,300
45.89041149,25,75,type2,100
45.89484907,25,25,type1,300
45.89791208,25,75,type2,100
45.89812892,25,75,type2,100
45.89919018,25,125,type3,50
45.90045524,25,75,type2,100
45.90102411,25,75,type2,100
45.9014598,25,25,type1,300
45.90246946,25,125,type3,50
45.90373957,25,25,type1,300
45.90392604,25,75,type2,100
45.90404929,25,25,type1,300
45.90485458,25,25,type1,300
45.90890645,25,75,type2,100
45.9089449,25,75,type2,100
45.91096221,25,25,type1,300
45.91438746,25,125,type3,50
45.92125091,25,75,type2,100
45.9246416,25,25,type1,300
45.92472454,25,25,type1,300
45.92901278,25,25,type1,300
45.92964111,25,75,type2,100
45.9302993,25,25,type1,300
45.93078518,25,75,type2,100
45.93377844,25,175,type4,1
45.93483227,25,25,type1,300
45.93764595,25,25,type1,300
45.93808635,25,125,type3,50
45.93862595,25,75,type2,100
45.94021278,25,25,type1,300
45.94523016,25,25,type1,300
45.94542446,25,75,type2,100
45.94582735,25,75,type2,100
45.94586692,25,25,type1,300
45.94621754,25,25,type1,300
45.95169473,25,25,type1,300
45.95377855,25,25,type1,300
45.95410773,25,75,type2,100
45.96291415,25,75,type2,100
45.96296761,25,25,type1,300
45.96463414,25,25,type1,300
45.96576542,25,25,type1,300
45.96884438,25,25,type1,300
45.97110744,25,25,type1,300
45.97273847,25,25,type1,300
45.97420723,25,25,type1,300
45.97453736,25,75,type2,100
45.97853426,25,75,type2,100
45.97862295,25,25,type1,300
45.97994561,25,75,type2,100
45.98509927,25,75,type2,100
45.98556487,25,25,type1,300
45.98597915,25,125,type3,50
45.98601033,25,25,type1,300
45.98645184,25,25,type1,300
45.98690742,25,75,type2,100
45.98877215,25,25,type1,300
45.99261766,25,25,type1,300
45.99272931,25,25,type1,300
45.9953472,25,25,type1,300
45.99536683,25,25,type1,300
45.9986421,25,25,type1,300
46.0024053,25,25,type1,300
46.00740383,25,25,type1,300
46.01218876,25,75,type2,100
46.01249403,25,25,type1,300
46.01311829,25,25,type1,300
46.01388711,25,75,type2,100
46.01515988,25,25,type1,300
46.01751825,25,75,type2,100
46.01882842,25,75,type2,100
46.01950996,25,25,type1,300
46.02215799,25,75,type2,100
46.02546462,25,25,type1,300
46.0269909,25,75,type2,100
46.02834216,25,25,type1,300
46.03499874,25,25,type1,300
46.0390591,25,75,type2,100
46.03985594,25,25,type1,300
46.04911198,25,75,type2,100
46.05380206,25,25,type1,300
46.05423718,25,25,type1,300
46.05608984,25,25,type1,300
46.05672281,25,75,type2,100
46.06505621,25,25,type1,300
46.06516841,25,25,type1,300
46.06532173,25,25,type1,300
46.07080439,25,25,type1,300
46.07440127,25,25,type1,300
46.07744128,25,75,type2,100
46.07958352,25,25,type1,300
46.08033615,25,75,type2,100
46.08136034,25,25,type1,300
46.08285963,25,25,type1,300
46.08382597,25,125,type3,50
46.08502929,25,25,type1,300
46.08700351,25,75,type2,100
46.08821476,25,125,type3,50
46.08956136,25,25,type1,300
46.09014572,25,25,type1,300
46.09812512,25,25,type1,300
46.09868029,25,25,type1,300
46.09942463,25,25,type1,300
46.09957765,25,25,type1,300
46.10072039,25,75,type2,100
46.10254007,25,25,type1,300
46.10542452,25,75,type2,100
46.1070234,25,125,type3,50
46.10952914,25,75,type2,100
46.11365626,25,75,type2,100
46.11428293,25,25,type1,300
46.11620711,25,75,type2,100
46.11704205,25,25,type1,300
46.12052285,25,75,type2,100
46.12286966,25,25,type1,300
46.12425894,25,25,type1,300
46.12610049,25,25,type1,300
46.12959625,25,75,type2,100
46.13223293,25,75,type2,100
46.1323273,25,25,type1,300
46.1381719,25,75,type2,100
46.13968084,25,25,type1,300
46.14070189,25,25,type1,300
46.1420706,25,25,type1,300
46.14684768,25,125,type3,50
46.14804851,25,25,type1,300
46.15337152,25,25,type1,300
46.15454897,25,25,type1,300
46.15651485,25,25,type1,300
46.15808849,25,25,type1,300
46.16417769,25,25,type1,300
46.16421758,25,25,type1,300
46.16919397,25,125,type3,50
46.17479471,25,25,type1,300
46.1754768,25,75,type2,100
46.17673816,25,25,type1,300
46.18307853,25,25,type1,300
46.18926563,25,25,type1,300
46.19068506,25,25,type1,300
46.19175222,25,25,type1,300
46.19512868,25,125,type3,50
46.19877676,25,25,type1,300
46.19991605,25,25,type1,300
46.20011471,25,25,type1,300
46.20059634,25,25,type1,300
46.20659063,25,75,type2,100
46.20746432,25,25,type1,300
46.21094543,25,25,type1,300
46.21380839,25,25,type1,300
46.21470563,25,125,type3,50
46.21596806,25,25,type1,300
46.22297864,25,25,type1,300
46.2238568,25,125,type3,50
46.22428662,25,25,type1,300
46.22465954,25,75,type2,100
46.23521523,25,25,type1,300
46.24206148,25,125,type3,50
46.2437086,25,25,type1,300
46.24844491,25,25,type1,300
46.24910086,25,25,type1,300
46.25003836,25,125,type3,50
46.2514458,25,25,type1,300
46.25283527,25,75,type2,100
46.25590376,25,75,type2,100
46.25673755,25,125,type3,50
46.25791584,25,25,type1,300
46.25867877,25,25,type1,300
46.26049029,25,25,type1,300
46.26576494,25,75,type2,100
46.26723422,25,75,type2,100
46.27417555,25,125,type3,50
46.27921043,25,125,type3,50
46.27973702,25,75,type2,100
46.28472275,25,75,type2,100
46.29308557,25,75,type2,100
46.30310136,25,175,type4,25
46.30631781,25,25,type1,50
46.32401214,25,125,type3,50
46.32830485,25,175,type4,25
46.33195146,25,175,type4,25
46.33783482,25,125,type3,50
46.34166932,25,75,type2,100
46.35317928,25,75,type2,100
46.35486349,25,75,type2,100
46.36439502,25,175,type4,25
46.36713037,25,175,type4,25
46.37756877,25,75,type2,100
46.37965592,25,125,type3,50
46.38256269,25,75,type2,100
46.38286041,25,75,type2,100
46.38307702,25,75,type2,100
46.38802362,25,125,type3,50
46.38994493,25,75,type2,100
46.39149067,25,175,type4,25
46.39298924,25,75,type2,100
46.39988773,25,125,type3,50
46.40272788,25,125,type3,50
46.40273147,25,25,type1,50
46.40341885,25,175,type4,25
46.41119532,25,75,type2,100
46.41314184,25,75,type2,100
46.41436714,25,125,type3,50
46.41675437,25,25,type1,50
46.4206377,25,125,type3,50
46.42626357,25,25,type1,50
46.436254,25,75,type2,100
46.44436959,25,25,type1,50
46.45131521,25,125,type3,50
46.46031875,25,125,type3,50
46.46380414,25,75,type2,100
46.46807185,25,75,type2,100
46.47345195,25,75,type2,100
46.47705732,25,75,type2,100
46.47865552,25,125,type3,50
46.47923888,25,75,type2,100
46.47981922,25,75,type2,100
46.48360663,25,125,type3,50
46.48396481,25,75,type2,100
46.48477381,25,75,type2,100
46.48555703,25,75,type2,100
46.48578312,25,75,type2,100
46.48633283,25,25,type1,50
46.48655638,25,175,type4,25
46.50157323,25,75,type2,100
46.50729423,25,75,type2,100
46.52943336,25,25,type1,50
46.53923535,25,75,type2,100
46.5521902,25,75,type2,100
46.55514496,25,125,type3,50
46.56262561,25,25,type1,50
46.56660897,25,25,type1,50
46.57078373,25,75,type2,100
46.57576909,25,75,type2,100
46.57908007,25,75,type2,100
46.59572567,25,125,type3,50
46.59639544,25,25,type1,50
46.60169196,25,175,type4,25
46.60400795,25,75,type2,100
46.61753433,25,25,type1,50
46.61784232,25,75,type2,100
46.62163273,25,125,type3,50
46.62418894,25,125,type3,50
46.62528203,25,75,type2,100
46.62887468,25,75,type2,100
46.62932902,25,175,type4,25
46.63107519,25,125,type3,50
46.63546717,25,75,type2,100
46.63674339,25,75,type2,100
46.64883325,25,75,type2,100
46.6591992,25,75,type2,100
46.65952347,25,75,type2,100
46.65990151,25,75,type2,100
46.66936357,25,175,type4,25
46.66977928,25,75,type2,100
46.67451679,25,25,type1,50
46.67560267,25,125,type3,50
46.68192603,25,125,type3,50
46.68633248,25,125,type3,50
46.68871742,25,25,type1,50
46.69060746,25,125,type3,50
46.69106439,25,75,type2,100
46.69695109,25,75,type2,100
46.70317104,25,75,type2,100
46.71003373,25,75,type2,100
46.71212913,25,75,type2,100
46.71244581,25,75,type2,100
46.71653449,25,75,type2,100
46.72515719,25,75,type2,100
46.72931313,25,25,type1,50
46.74850523,25,75,type2,100
46.74989978,25,75,type2,100
46.7537523,25,75,type2,100
46.770076,25,75,type2,100
46.77452899,25,75,type2,100
46.77922497,25,125,type3,50
46.78205811,25,125,type3,50
46.78379553,25,125,type3,50
46.78587959,25,75,type2,100
46.80228666,25,125,type3,50
46.80436014,25,125,type3,50
46.80759604,25,25,type1,50
46.80872896,25,125,type3,50
46.81400704,25,75,type2,100
46.81877128,25,75,type2,100
46.82078151,25,75,type2,100
46.82236266,25,75,type2,100
46.82330854,25,125,type3,50
46.82539926,25,25,type1,50
46.82633552,25,125,type3,50
46.82725034,25,75,type2,100
46.83150679,25,75,type2,100
46.83417874,25,125,type3,50
46.84116444,25,75,type2,100
46.85335742,25,125,type3,50
46.86176673,25,25,type1,50
46.86275735,25,125,type3,50
46.86647556,25,75,type2,100
46.87520148,25,75,type2,100
46.87860258,25,75,type2,100
46.87961256,25,75,type2,100
46.88430423,25,125,type3,50
46.88830777,25,75,type2,100
46.89179223,25,75,type2,100
46.89348487,25,25,type1,50
46.90277186,25,125,type3,50
46.90339291,25,25,type1,50
46.91157824,25,75,type2,100
46.91259014,25,25,type1,50
46.91478568,25,75,type2,100
46.92384942,25,125,type3,50
46.92601873,25,25,type1,50
46.92637201,25,25,type1,50
46.93340531,25,75,type2,100
46.9386263,25,75,type2,100
46.95381095,25,75,type2,100
46.96185674,25,75,type2,100
46.9674159,25,75,type2,100
46.96786809,25,25,type1,50
46.99046479,25,125,type3,50
46.99704352,25,75,type2,100
47.00714243,25,75,type2,100
47.00841886,25,75,type2,100
47.01798215,25,75,type2,100
47.02493893,25,125,type3,50
47.02559179,25,75,type2,100
47.02614597,25,75,type2,100
47.02907085,25,75,type2,100
47.02933011,25,25,type1,50
47.03266449,25,25,type1,50
47.03576621,25,25,type1,50
47.03976716,25,75,type2,100
47.0409364,25,125,type3,50
47.06192722,25,125,type3,50
47.0624368,25,25,type1,50
47.07441612,25,125,type3,50
47.07532451,25,125,type3,50
47.07855476,25,25,type1,50
47.08286746,25,75,type2,100
47.086166,25,75,type2,100
47.08799639,25,125,type3,50
47.0987301,25,75,type2,100
47.10642759,25,75,type2,100
47.10911409,25,75,type2,100
47.11564811,25,75,type2,100
47.11862022,25,125,type3,50
47.1201699,25,75,type2,100
47.12320973,25,75,type2,100
47.12333997,25,125,type3,50
47.14393699,25,75,type2,100
47.14684669,25,75,type2,100
47.14710971,25,125,type3,50
47.14729189,25,25,type1,50
47.15005548,25,75,type2,100
47.15070427,25,75,type2,100
47.15221287,25,75,type2,100
47.15269854,25,75,type2,100
47.15579537,25,125,type3,50
47.1601532,25,25,type1,50
47.17550312,25,75,type2,100
47.17696112,25,75,type2,100
47.18127672,25,75,type2,100
47.18245452,25,125,type3,10
47.18333544,25,25,type1,50
47.20175989,25,25,type1,50
47.20741503,25,25,type1,50
47.20958166,25,25,type1,50
47.21270134,25,75,type2,100
47.21675807,25,75,type2,100
47.22178031,25,125,type3,10
47.22191138,25,75,type2,100
47.2258902,25,75,type2,100
47.22941307,25,75,type2,100
47.23956883,25,25,type1,50
47.24151416,25,25,type1,50
47.24605994,25,25,type1,50
47.24902188,25,75,type2,100
47.25633747,25,25,type1,50
47.25673425,25,25,type1,50
47.25929094,25,75,type2,100
47.27445018,25,25,type1,50
47.27616458,25,25,type1,50
47.28603887,25,25,type1,50
47.29498046,25,125,type3,10
47.29638127,25,125,type3,10
47.30960648,25,25,type1,50
47.31110276,25,25,type1,50
47.31367691,25,75,type2,100
47.3147266,25,75,type2,100
47.31952496,25,25,type1,50
47.32088257,25,25,type1,50
47.32689489,25,75,type2,100
47.32827663,25,25,type1,50
47.32851928,25,25,type1,50
47.34791326,25,25,type1,50
47.36589677,25,75,type2,100
47.3663797,25,75,type2,100
47.36773786,25,75,type2,100
47.38584967,25,25,type1,50
47.40149435,25,75,type2,20
47.40755825,25,75,type2,20
47.43012984,25,25,type1,50
47.43025767,25,75,type2,20
47.4380777,25,25,type1,50
47.44624208,25,125,type3,10
47.44640569,25,25,type1,50
47.45876376,25,25,type1,50
47.47448774,25,25,type1,50
47.49591275,25,25,type1,50
47.50555979,25,125,type3,10
47.51824154,25,125,type3,10
47.52057013,25,75,type2,20
47.54635947,25,25,type1,50
47.5547487,25,125,type3,10
47.5717838,25,75,type2,20
47.58469429,25,25,type1,50
47.5897365,25,125,type3,10
47.60098433,25,25,type1,50
47.61264612,25,25,type1,50
47.62987483,25,25,type1,50
47.63072338,25,25,type1,50
47.64501536,25,75,type2,20
47.64503872,25,75,type2,20
47.64651767,25,25,type1,50
47.6471532,25,75,type2,20
47.65226424,25,75,type2,20
47.66362873,25,125,type3,10
47.68069261,25,25,type1,50
47.70990618,25,25,type1,50
47.71635807,25,125,type3,10
47.76438797,25,25,type1,50
47.78142589,25,25,type1,50
47.78299497,25,75,type2,20
47.79590624,25,25,type1,50
47.80506421,25,125,type3,10
47.83394981,25,25,type1,50
47.83665256,25,25,type1,50
47.83685503,25,25,type1,50
47.84346391,25,75,type2,20
47.87247622,25,25,type1,50
47.88826711,25,25,type1,50
47.8900526,25,125,type3,10
47.90143185,25,125,type3,10
47.90674718,25,25,type1,50
47.91188195,25,75,type2,20
47.93652717,25,75,type2,20
47.95206694,25,125,type3,10
47.95240253,25,25,type1,50
47.98949431,25,75,type2,20
47.99159652,25,25,type1,50
48.00090748,25,25,type1,50
48.02466848,25,125,type3,10
48.04605572,25,25,type1,50
48.05515939,25,75,type2,20
48.05541688,25,125,type3,10
48.06676881,25,25,type1,50
48.07344522,25,25,type1,50
48.08885159,25,75,type2,20
48.11457908,25,25,type1,50
48.12817433,25,25,type1,50
48.14568746,25,25,type1,50
48.18360072,25,25,type1,50
48.189648,25,75,type2,20
48.2352011,25,175,type4,1
48.24733525,25,75,type2,20
48.25421894,25,75,type2,20
48.25470395,25,25,type1,50
48.26434037,25,25,type1,50
48.29567952,25,75,type2,20
48.31592059,25,25,type1,50
48.32514497,25,25,type1,50
48.33563552,25,25,type1,50
48.33949937,25,25,type1,50
48.33995647,25,25,type1,50
48.35027844,25,25,type1,50
48.35408378,25,25,type1,50
48.35607644,25,25,type1,50
48.36079078,25,75,type2,20
48.36228071,25,75,type2,20
48.36694683,25,75,type2,20
48.3724561,25,75,type2,20
48.38603727,25,25,type1,50
48.39152817,25,25,type1,50
48.39690805,25,25,type1,50
48.41383589,25,75,type2,20
48.43072229,25,125,type3,10
48.45964363,25,75,type2,20
48.46922443,25,75,type2,20
48.49805504,25,75,type2,20
48.50189166,25,25,type1,50
48.51381711,25,75,type2,20
48.51843603,25,25,type1,50
48.52142656,25,25,type1,50
48.53568818,25,25,type1,50
48.54989327,25,25,type1,50
48.588933,25,125,type3,10
48.60608475,25,75,type2,20
48.61687309,25,25,type1,50
48.61821319,25,75,type2,100
48.6195162,25,25,type1,50
48.62171903,25,25,type1,50
48.62309491,25,75,type2,100
48.62333888,25,25,type1,50
48.6326089,25,75,type2,100
48.64749978,25,75,type2,100
48.65037546,25,75,type2,100
48.65381841,25,25,type1,300
48.65491952,25,25,type1,300
48.65648865,25,75,type2,100
48.65926337,25,75,type2,100
48.66481637,25,25,type1,300
48.66733093,25,25,type1,300
48.66823178,25,25,type1,300
48.67038979,25,25,type1,300
48.6712798,25,25,type1,300
48.67274725,25,25,type1,300
48.67473245,25,25,type1,300
48.67475016,25,25,type1,300
48.68290325,25,75,type2,100
48.68504032,25,25,type1,300
48.68591897,25,25,type1,300
48.68688787,25,25,type1,300
48.68719968,25,25,type1,300
48.68823617,25,25,type1,300
48.69358293,25,25,type1,300
48.69460763,25,25,type1,300
48.69489168,25,25,type1,300
48.69744268,25,25,type1,300
48.70170978,25,25,type1,300
48.70258609,25,25,type1,300
48.70401184,25,25,type1,300
48.70490359,25,25,type1,300
48.70523725,25,75,type2,100
48.7083375,25,25,type1,300
48.70981469,25,25,type1,300
48.71377729,25,25,type1,300
48.71534818,25,25,type1,300
48.71663991,25,25,type1,300
48.71969501,25,75,type2,100
48.7209614,25,25,type1,300
48.72393482,25,75,type2,100
48.72425152,25,25,type1,300
48.72629048,25,25,type1,300
48.7263256,25,25,type1,300
48.72700892,25,25,type1,300
48.72816858,25,25,type1,300
48.73618149,25,25,type1,300
48.73661114,25,25,type1,300
48.73707766,25,25,type1,300
48.7398638,25,75,type2,100
48.742785,25,25,type1,300
48.74941342,25,25,type1,300
48.75175096,25,25,type1,300
48.75229907,25,25,type1,300
48.75763904,25,25,type1,300
48.75882607,25,75,type2,100
48.75893787,25,75,type2,100
48.75943905,25,25,type1,300
48.7614447,25,25,type1,300
48.76290463,25,25,type1,300
48.76426647,25,25,type1,300
48.76857468,25,25,type1,300
48.7687433,25,25,type1,300
48.77001173,25,75,type2,100
48.77292203,25,25,type1,300
48.77458642,25,75,type2,100
48.78054956,25,25,type1,300
48.7809309,25,175,type4,1
48.78555979,25,75,type2,100
48.78966011,25,25,type1,300
48.79296979,25,25,type1,300
48.79469689,25,25,type1,300
48.79493566,25,75,type2,100
48.79521967,25,25,type1,300
48.79715581,25,25,type1,300
48.80131117,25,125,type3,10
48.80938722,25,25,type1,300
48.81393219,25,25,type1,300
48.81652027,25,25,type1,300
48.81844697,25,75,type2,100
48.82615212,25,25,type1,300
48.82692483,25,25,type1,300
48.82786905,25,25,type1,300
48.83064234,25,25,type1,300
48.8340091,25,25,type1,300
48.83410015,25,75,type2,100
48.83844695,25,75,type2,100
48.83892799,25,25,type1,300
48.83897946,25,75,type2,100
48.84068382,25,25,type1,300
48.84117919,25,25,type1,300
