,arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type
790,47.83833229735365,25,125,type3
791,47.843453284193416,25,125,type3
2802,47.88499188198731,25,75,type2
448,47.88658832507776,25,175,type4
6442,47.89176665305289,25,25,type1
6443,47.902196050061754,25,25,type1
6444,47.922552353508934,25,25,type1
792,47.9230000517864,25,125,type3
6445,47.92392159035073,25,25,type1
449,47.925770276392676,25,175,type4
2803,47.93993780236686,25,75,type2
450,47.95247973104286,25,175,type4
793,47.9608827386419,25,125,type3
6446,47.96420923886869,25,25,type1
451,47.997619806871434,25,175,type4
6447,48.00919655434808,25,25,type1
2804,48.02362137390603,25,75,type2
452,48.027529652353095,25,175,type4
6448,48.042216152589056,25,25,type1
6449,48.0423017668402,25,25,type1
6450,48.04970527699105,25,25,type1
794,48.05025150221901,25,125,type3
795,48.054747506975026,25,125,type3
2805,48.05551167462844,25,75,type2
6451,48.064941336907104,25,25,type1
6452,48.07735254648299,25,25,type1
2806,48.08166162531129,25,75,type2
796,48.08353926003986,25,125,type3
6453,48.0979195356018,25,25,type1
6454,48.10381561242997,25,25,type1
453,48.106217536967705,25,175,type4
6455,48.112422302733094,25,25,type1
6456,48.13422508239699,25,25,type1
6457,48.16703524832851,25,25,type1
6458,48.17598695392015,25,25,type1
2807,48.17938123760995,25,75,type2
6459,48.19002934308463,25,25,type1
454,48.20250275130887,25,175,type4
6460,48.213579714647054,25,25,type1
455,48.21932020175297,25,175,type4
456,48.219738546997114,25,175,type4
2808,48.244087534173794,25,75,type2
457,48.24685792551811,25,175,type4
458,48.25320498984532,25,175,type4
459,48.292487210846964,25,175,type4
6461,48.323651669584095,25,25,type1
460,48.329025743418946,25,175,type4
2809,48.331980956287566,25,75,type2
6462,48.340036737970046,25,25,type1
6463,48.34639003750937,25,25,type1
461,48.34685867426404,25,175,type4
797,48.35958838638824,25,125,type3
6464,48.36312270580554,25,25,type1
798,48.36625809942213,25,125,type3
6465,48.366549716619296,25,25,type1
6466,48.3767088634969,25,25,type1
6467,48.38103764423461,25,25,type1
6468,48.38290652226266,25,25,type1
2810,48.39592819989876,25,75,type2
6469,48.4003495247552,25,25,type1
6470,48.416839851702754,25,25,type1
2811,48.420909382248574,25,75,type2
6471,48.43189729148546,25,25,type1
462,48.43270690208636,25,175,type4
6472,48.47715015108223,25,25,type1
463,48.47965901948455,25,175,type4
6473,48.4898290188275,25,25,type1
2812,48.49334411358976,25,75,type2
464,48.50362001612715,25,175,type4
799,48.50650145108972,25,125,type3
6474,48.518366261806236,25,25,type1
2813,48.54106307996648,25,75,type2
2814,48.556198139807364,25,75,type2
465,48.55705148380007,25,175,type4
466,48.57310009498757,25,175,type4
6475,48.57637252055254,25,25,type1
6476,48.5966748933339,25,25,type1
467,48.607887852104575,25,175,type4
6477,48.615213518948245,25,25,type1
6478,48.61532007074842,25,25,type1
2815,48.61812175337761,25,75,type2
2816,48.635928484632544,25,75,type2
468,48.63787856361908,25,175,type4
469,48.63867551461019,25,175,type4
470,48.64760133696371,25,175,type4
6479,48.65687851419431,25,25,type1
471,48.66997295744335,25,175,type4
472,48.67897335706988,25,175,type4
6480,48.680194755880734,25,25,type1
800,48.690167503056145,25,125,type3
6481,48.70049121220938,25,25,type1
6482,48.711441660830054,25,25,type1
6483,48.71217681214055,25,25,type1
2817,48.714608146441364,25,75,type2
2818,48.715697619464315,25,75,type2
2819,48.71772772719509,25,75,type2
6484,48.72520971652432,25,25,type1
6485,48.73375137615811,25,25,type1
2820,48.761120690038624,25,75,type2
6486,48.81106901051724,25,25,type1
2821,48.81610628250521,25,75,type2
2822,48.81626123261991,25,75,type2
6487,48.82101254510964,25,25,type1
6488,48.870565231477116,25,25,type1
2823,48.908124264538586,25,75,type2
6489,48.910991544732326,25,25,type1
6490,48.92822549853174,25,25,type1
2824,48.93209042748764,25,75,type2
2825,48.94560044289671,25,75,type2
6491,49.01711437175839,25,25,type1
6492,49.02602013250938,25,25,type1
6493,49.03484504103588,25,25,type1
6494,49.040669886720984,25,25,type1
2826,49.06754730707149,25,75,type2
801,49.07426534872187,25,125,type3
6495,49.10991569552576,25,25,type1
6496,49.119458954432766,25,25,type1
6497,49.11981524032604,25,25,type1
2827,49.13514625035133,25,75,type2
2828,49.15180541089961,25,75,type2
2829,49.174981705956164,25,75,type2
802,49.176443756628395,25,125,type3
2830,49.17815311863555,25,75,type2
6498,49.18728393647486,25,25,type1
6499,49.221482505823104,25,25,type1
6500,49.23615722372536,25,25,type1
6501,49.23875476224037,25,25,type1
6502,49.25958538362991,25,25,type1
6503,49.27095491627658,25,25,type1
2831,49.28182027980124,25,75,type2
6504,49.28808803643941,25,25,type1
6505,49.29832195132851,25,25,type1
6506,49.30333058672903,25,25,type1
6507,49.30712070430404,25,25,type1
6508,49.317868516003145,25,25,type1
2832,49.33989592345039,25,75,type2
6509,49.34045596663964,25,25,type1
2833,49.34209814134551,25,75,type2
2834,49.349506196986546,25,75,type2
6510,49.35420349234778,25,25,type1
803,49.394844045119534,25,125,type3
6511,49.4190881349756,25,25,type1
2835,49.426011838842754,25,75,type2
6512,49.43195666527393,25,25,type1
804,49.44422083593375,25,125,type3
6513,49.44431411690938,25,25,type1
6514,49.44817239625981,25,25,type1
2836,49.45545967103763,25,75,type2
6515,49.45755991644004,25,25,type1
2837,49.461610224334706,25,75,type2
6516,49.46396102761745,25,25,type1
2838,49.46589453053921,25,75,type2
805,49.46849270994986,25,125,type3
2839,49.479524262400986,25,75,type2
6517,49.49165747661593,25,25,type1
6518,49.51235949538175,25,25,type1
2840,49.5295165193399,25,75,type2
806,49.54960554780242,25,125,type3
2841,49.568335787913924,25,75,type2
807,49.568662229769856,25,125,type3
6519,49.570251347503,25,25,type1
6520,49.57764677781029,25,25,type1
6521,49.58673790281431,25,25,type1
6522,49.59709006551566,25,25,type1
6523,49.60095162916515,25,25,type1
6524,49.603423971973484,25,25,type1
6525,49.603882903835924,25,25,type1
6526,49.60704655669266,25,25,type1
6527,49.61038876967886,25,25,type1
6528,49.61467901973939,25,25,type1
6529,49.61853155766578,25,25,type1
6530,49.619404864813966,25,25,type1
6531,49.62993879973337,25,25,type1
6532,49.633426960211324,25,25,type1
6533,49.63674571190765,25,25,type1
6534,49.638699293147496,25,25,type1
6535,49.639106543243784,25,25,type1
6536,49.64668353595393,25,25,type1
6537,49.64692494201575,25,25,type1
6538,49.647301414479834,25,25,type1
6539,49.64927871624822,25,25,type1
2842,49.65463737134096,25,75,type2
2843,49.656046312246076,25,75,type2
6540,49.66020707505758,25,25,type1
6541,49.66089921538739,25,25,type1
6542,49.66131480646627,25,25,type1
6543,49.66238353827824,25,25,type1
6544,49.66404223371064,25,25,type1
6545,49.6641334952753,25,25,type1
6546,49.66782872464974,25,25,type1
2844,49.66978691829467,25,75,type2
6547,49.6717246157169,25,25,type1
6548,49.674552564276425,25,25,type1
6549,49.67508549598837,25,25,type1
6550,49.67632515260414,25,25,type1
6551,49.6764561795601,25,25,type1
2845,49.677173550541426,25,75,type2
6552,49.68204418188021,25,25,type1
6553,49.68221079886019,25,25,type1
6554,49.68439293814184,25,25,type1
6555,49.68566977492086,25,25,type1
808,49.694968990983774,25,125,type3
6556,49.695082047067366,25,25,type1
2846,49.69716319460414,25,75,type2
6557,49.69767578652282,25,25,type1
6558,49.6999687686741,25,25,type1
6559,49.70251989312479,25,25,type1
6560,49.704561295671475,25,25,type1
6561,49.70883040182879,25,25,type1
6562,49.71023906822523,25,25,type1
6563,49.713963803489975,25,25,type1
6564,49.716695576235,25,25,type1
2847,49.719645004824,25,75,type2
6565,49.71988181953478,25,25,type1
6566,49.71993857948628,25,25,type1
6567,49.727631010696506,25,25,type1
6568,49.72890529723698,25,25,type1
6569,49.731181524659306,25,25,type1
6570,49.732882083565194,25,25,type1
6571,49.73638152385213,25,25,type1
6572,49.737110231655066,25,25,type1
2848,49.74537573355528,25,75,type2
2849,49.74758904167736,25,75,type2
6573,49.75102204188249,25,25,type1
6574,49.76100472018435,25,25,type1
6575,49.76634023694869,25,25,type1
6576,49.76983236229766,25,25,type1
6577,49.774336104264535,25,25,type1
6578,49.77831889649671,25,25,type1
6579,49.77979237767865,25,25,type1
6580,49.78461884556768,25,25,type1
6581,49.78672909665027,25,25,type1
6582,49.791060643938,25,25,type1
6583,49.79675026629479,25,25,type1
6584,49.7985915963865,25,25,type1
809,49.799623329128195,25,125,type3
6585,49.80106572607797,25,25,type1
6586,49.80240996198655,25,25,type1
6587,49.80744591708198,25,25,type1
6588,49.808633325040645,25,25,type1
6589,49.80983539728114,25,25,type1
6590,49.81320695666537,25,25,type1
6591,49.8173055815707,25,25,type1
6592,49.818585648154965,25,25,type1
2850,49.82791129899111,25,75,type2
6593,49.83083644323834,25,25,type1
6594,49.83109287215997,25,25,type1
6595,49.83416701148403,25,25,type1
6596,49.83437594389787,25,25,type1
6597,49.83441383072326,25,25,type1
810,49.83675291822762,25,125,type3
6598,49.83966239444308,25,25,type1
6599,49.84108510454555,25,25,type1
6600,49.846563767901976,25,25,type1
6601,49.84848644727461,25,25,type1
2851,49.85407469747418,25,75,type2
6602,49.854541107498164,25,25,type1
811,49.85488530168622,25,125,type3
6603,49.85723505566255,25,25,type1
2852,49.86025225083162,25,75,type2
6604,49.86083793852646,25,25,type1
6605,49.86538419637062,25,25,type1
6606,49.86628876764735,25,25,type1
6607,49.867110450531705,25,25,type1
2853,49.86844897062526,25,75,type2
2854,49.870126961772215,25,75,type2
6608,49.870924271832145,25,25,type1
6609,49.871136739298635,25,25,type1
6610,49.87113706690562,25,25,type1
6611,49.873603111628526,25,25,type1
2855,49.877591987016935,25,75,type2
6612,49.880421913806195,25,25,type1
6613,49.880807933043606,25,25,type1
6614,49.880905188396675,25,25,type1
6615,49.882491823904985,25,25,type1
6616,49.89157897471917,25,25,type1
6617,49.895614105196884,25,25,type1
6618,49.89993525542884,25,25,type1
6619,49.901347384455796,25,25,type1
6620,49.902144963414734,25,25,type1
6621,49.91272947072424,25,25,type1
6622,49.91694328735017,25,25,type1
6623,49.92026227846868,25,25,type1
2856,49.921942808193634,25,75,type2
6624,49.932505231996764,25,25,type1
6625,49.93301710588689,25,25,type1
6626,49.93416422806589,25,25,type1
6627,49.9350207352233,25,25,type1
6628,49.93564083682012,25,25,type1
6629,49.93889636375935,25,25,type1
6630,49.942193078728025,25,25,type1
6631,49.949835311942536,25,25,type1
6632,49.950589341403386,25,25,type1
6633,49.95982997760701,25,25,type1
2857,49.96124425768732,25,75,type2
6634,49.96160441627732,25,25,type1
6635,49.9650285539291,25,25,type1
6636,49.9679347182784,25,25,type1
6637,49.969537587391784,25,25,type1
6638,49.969917658762846,25,25,type1
6639,49.9737138635425,25,25,type1
6640,49.97536491610648,25,25,type1
6641,49.97729780306063,25,25,type1
6642,49.97739545037651,25,25,type1
6643,49.97759637642625,25,25,type1
812,49.98529061288734,25,125,type3
2858,49.98824297784474,25,75,type2
6644,49.99082334684024,25,25,type1
6645,49.991024004308784,25,25,type1
6646,49.991600779982015,25,25,type1
6647,49.99272278852725,25,25,type1
6648,49.99404393467349,25,25,type1
6649,50.00156690694421,25,25,type1
2859,50.0025789690067,25,75,type2
6650,50.007012861545036,25,25,type1
6651,50.00742370583472,25,25,type1
6652,50.008562182268946,25,25,type1
6653,50.008598230539526,25,25,type1
813,50.01073547945845,25,125,type3
6654,50.014193173851915,25,25,type1
6655,50.02028840350195,25,25,type1
6656,50.02125685036883,25,25,type1
6657,50.023009068000924,25,25,type1
6658,50.03932436044279,25,25,type1
6659,50.042496316802946,25,25,type1
6660,50.04332483871142,25,25,type1
6661,50.05136097477419,25,25,type1
6662,50.05591986649675,25,25,type1
6663,50.05680870367666,25,25,type1
6664,50.05898900215059,25,25,type1
6665,50.063254123936225,25,25,type1
6666,50.065964869219115,25,25,type1
6667,50.07502962062823,25,25,type1
6668,50.075360086008814,25,25,type1
6669,50.07571846628777,25,25,type1
2860,50.07608648860566,25,75,type2
2861,50.10136995347504,25,75,type2
6670,50.10354912470439,25,25,type1
2862,50.10442203289785,25,75,type2
6671,50.1080033793299,25,25,type1
6672,50.10845488697014,25,25,type1
6673,50.10882670091768,25,25,type1
6674,50.11356974920098,25,25,type1
6675,50.11401144929248,25,25,type1
6676,50.11413320998828,25,25,type1
6677,50.11985266042674,25,25,type1
6678,50.12514881756492,25,25,type1
6679,50.12694897273321,25,25,type1
6680,50.127608917311655,25,25,type1
6681,50.1286940272566,25,25,type1
6682,50.13103756898365,25,25,type1
2863,50.13248787102619,25,75,type2
6683,50.13309960877253,25,25,type1
6684,50.13553787778151,25,25,type1
2864,50.13566604532343,25,75,type2
814,50.13586050828765,25,125,type3
6685,50.13592517944311,25,25,type1
6686,50.136339322940614,25,25,type1
2865,50.13958882894103,25,75,type2
6687,50.142140871774885,25,25,type1
6688,50.142919404613885,25,25,type1
2866,50.14796769244109,25,75,type2
6689,50.149026399295586,25,25,type1
2867,50.1493181741957,25,75,type2
2868,50.15326016039703,25,75,type2
6690,50.155847125540106,25,25,type1
6691,50.15632955001778,25,25,type1
6692,50.15962071439734,25,25,type1
2869,50.15968588422114,25,75,type2
2870,50.16525057511435,25,75,type2
2871,50.1672637759056,25,75,type2
2872,50.174867442977465,25,75,type2
6693,50.175611830962474,25,25,type1
2873,50.17717049781777,25,75,type2
6694,50.17762723551793,25,25,type1
2874,50.180157686845405,25,75,type2
6695,50.186345879674846,25,25,type1
6696,50.18759750804551,25,25,type1
6697,50.189111692505534,25,25,type1
6698,50.19496664891559,25,25,type1
6699,50.200146271725146,25,25,type1
6700,50.20250100453983,25,25,type1
2875,50.20376316089026,25,75,type2
2876,50.212616701889864,25,75,type2
6701,50.218905128924,25,25,type1
6702,50.21952292325588,25,25,type1
2877,50.22318671579,25,75,type2
6703,50.22329344215767,25,25,type1
6704,50.2255234206629,25,25,type1
6705,50.22880605946351,25,25,type1
2878,50.231810482612936,25,75,type2
6706,50.2322019169504,25,25,type1
6707,50.234279683537004,25,25,type1
6708,50.2381434952278,25,25,type1
2879,50.24130642759499,25,75,type2
2880,50.2452284053654,25,75,type2
6709,50.246459468805284,25,25,type1
2881,50.24690222229024,25,75,type2
6710,50.25125000390421,25,25,type1
2882,50.25160544476512,25,75,type2
2883,50.252819414326986,25,75,type2
6711,50.25295498763721,25,25,type1
815,50.25611107396934,25,125,type3
6712,50.25680698205825,25,25,type1
6713,50.2568568078331,25,25,type1
2884,50.26525619460661,25,75,type2
6714,50.269351649542216,25,25,type1
6715,50.27071615871306,25,25,type1
6716,50.27192638797599,25,25,type1
6717,50.27248845173532,25,25,type1
6718,50.27255899893227,25,25,type1
6719,50.272616516556035,25,25,type1
6720,50.2765760290675,25,25,type1
2885,50.2766989165007,25,75,type2
6721,50.2791082014535,25,25,type1
2886,50.281798486726146,25,75,type2
6722,50.28253246291488,25,25,type1
6723,50.286984208749324,25,25,type1
816,50.287863641134436,25,125,type3
6724,50.29239031866014,25,25,type1
6725,50.29497336056954,25,25,type1
2887,50.30025588287521,25,75,type2
6726,50.30101280033696,25,25,type1
6727,50.30260790476401,25,25,type1
2888,50.302714781241605,25,75,type2
6728,50.3038318959375,25,25,type1
6729,50.3039472383475,25,25,type1
6730,50.30605880571341,25,25,type1
2889,50.30727298206435,25,75,type2
6731,50.31098770885234,25,25,type1
2890,50.31476164168689,25,75,type2
6732,50.31719777411863,25,25,type1
6733,50.32066852036113,25,25,type1
6734,50.321476026262985,25,25,type1
6735,50.32491603602748,25,25,type1
2891,50.32644612174961,25,75,type2
6736,50.32929328650144,25,25,type1
6737,50.33795617751587,25,25,type1
6738,50.33916227733506,25,25,type1
6739,50.33916560363229,25,25,type1
6740,50.34794098990924,25,25,type1
2892,50.349567633322685,25,75,type2
2893,50.3499433892219,25,75,type2
6741,50.35155027736808,25,25,type1
6742,50.354967451077314,25,25,type1
6743,50.355254976691526,25,25,type1
6744,50.35784748003142,25,25,type1
6745,50.36091348140476,25,25,type1
6746,50.369334361816016,25,25,type1
2894,50.36967345839721,25,75,type2
2895,50.37110130486333,25,75,type2
2896,50.37658075369511,25,75,type2
6747,50.3775286778084,25,25,type1
2897,50.379186770525195,25,75,type2
6748,50.38014467700462,25,25,type1
6749,50.38445442750034,25,25,type1
6750,50.38914347084278,25,25,type1
6751,50.38972277763475,25,25,type1
2898,50.39181090579323,25,75,type2
6752,50.3920857039196,25,25,type1
6753,50.39330884599567,25,25,type1
6754,50.395558721110596,25,25,type1
6755,50.39623930619655,25,25,type1
2899,50.39707468398332,25,75,type2
6756,50.39874148891347,25,25,type1
6757,50.405682301729534,25,25,type1
6758,50.4078183424528,25,25,type1
6759,50.40836021301055,25,25,type1
6760,50.4087419683245,25,25,type1
6761,50.40943353125521,25,25,type1
6762,50.42936704028555,25,25,type1
6763,50.429618288163226,25,25,type1
6764,50.43020580918075,25,25,type1
2900,50.433080354074065,25,75,type2
6765,50.434534101793666,25,25,type1
6766,50.43570319163539,25,25,type1
6767,50.43599160926587,25,25,type1
6768,50.43985831453515,25,25,type1
6769,50.44173737292845,25,25,type1
6770,50.450492401829706,25,25,type1
6771,50.45499566949374,25,25,type1
6772,50.45555760020692,25,25,type1
2901,50.460092922087725,25,75,type2
6773,50.46100694678079,25,25,type1
6774,50.46468515987296,25,25,type1
2902,50.46670446981003,25,75,type2
2903,50.469081098730165,25,75,type2
6775,50.46918562630549,25,25,type1
817,50.47094071218854,25,125,type3
6776,50.47233894399374,25,25,type1
2904,50.47856761864846,25,75,type2
6777,50.479101748983936,25,25,type1
6778,50.48112689734615,25,25,type1
2905,50.48262128591566,25,75,type2
6779,50.483012614607475,25,25,type1
6780,50.48562704017136,25,25,type1
2906,50.48906562970495,25,75,type2
6781,50.49258227305323,25,25,type1
2907,50.49271750671388,25,75,type2
2908,50.4929211274303,25,75,type2
6782,50.4958736355452,25,25,type1
2909,50.498763790885896,25,75,type2
6783,50.50099916287543,25,25,type1
6784,50.5074693460368,25,25,type1
6785,50.51680259338791,25,25,type1
2910,50.521402407326356,25,75,type2
6786,50.52154400932425,25,25,type1
6787,50.53148046632026,25,25,type1
2911,50.53325694845673,25,75,type2
6788,50.53504902585059,25,25,type1
6789,50.53511616106635,25,25,type1
6790,50.53559997396214,25,25,type1
6791,50.53681440842769,25,25,type1
6792,50.53739850464784,25,25,type1
6793,50.54035866102472,25,25,type1
2912,50.54051055759644,25,75,type2
6794,50.54311056180029,25,25,type1
6795,50.54360013020811,25,25,type1
6796,50.54381809560452,25,25,type1
6797,50.54526802191147,25,25,type1
6798,50.54628861165001,25,25,type1
2913,50.54651654176799,25,75,type2
6799,50.54996181367872,25,25,type1
6800,50.55039240792082,25,25,type1
2914,50.55231195717581,25,75,type2
2915,50.553309332847505,25,75,type2
6801,50.55985320845762,25,25,type1
6802,50.560130978406235,25,25,type1
6803,50.56071230637956,25,25,type1
6804,50.5627868317126,25,25,type1
6805,50.56449345193681,25,25,type1
2916,50.56629395372341,25,75,type2
6806,50.56790997792593,25,25,type1
6807,50.56928122701573,25,25,type1
2917,50.57117849904265,25,75,type2
2918,50.575663651830055,25,75,type2
6808,50.576648953118344,25,25,type1
6809,50.579616149196745,25,25,type1
2919,50.584723841667945,25,75,type2
6810,50.588799801899796,25,25,type1
6811,50.59269430983318,25,25,type1
6812,50.5949703213215,25,25,type1
6813,50.59517878945619,25,25,type1
6814,50.5963124890615,25,25,type1
6815,50.596807095498704,25,25,type1
6816,50.598359883979704,25,25,type1
6817,50.59872445284189,25,25,type1
6818,50.59908170657192,25,25,type1
2920,50.59918161369497,25,75,type2
6819,50.600280875443744,25,25,type1
6820,50.60040176125657,25,25,type1
6821,50.604322035080855,25,25,type1
2921,50.609936361959875,25,75,type2
6822,50.61082210374171,25,25,type1
6823,50.611881110443626,25,25,type1
6824,50.611943075210135,25,25,type1
6825,50.61849393660169,25,25,type1
6826,50.61871333396532,25,25,type1
6827,50.621872249200855,25,25,type1
2922,50.623077914040415,25,75,type2
2923,50.62394822629244,25,75,type2
2924,50.62616208355237,25,75,type2
6828,50.62808033836246,25,25,type1
2925,50.62954730932691,25,75,type2
2926,50.63499659392042,25,75,type2
6829,50.63500339576221,25,25,type1
6830,50.63573002503404,25,25,type1
6831,50.637597635898025,25,25,type1
6832,50.63977204049059,25,25,type1
6833,50.63987606787988,25,25,type1
6834,50.642072624366264,25,25,type1
6835,50.64303401284413,25,25,type1
6836,50.64406205165146,25,25,type1
6837,50.64485503066635,25,25,type1
6838,50.647556193605595,25,25,type1
6839,50.65449582736351,25,25,type1
6840,50.65471779217022,25,25,type1
6841,50.6563443422161,25,25,type1
6842,50.66508025091585,25,25,type1
6843,50.665175801064976,25,25,type1
6844,50.665796147677774,25,25,type1
2927,50.66859473861423,25,75,type2
6845,50.66917437355787,25,25,type1
2928,50.67135331158272,25,75,type2
6846,50.672168359085994,25,25,type1
6847,50.679784396040766,25,25,type1
6848,50.68015611346003,25,25,type1
6849,50.680554814606445,25,25,type1
2929,50.68898086678482,25,75,type2
6850,50.69045875634299,25,25,type1
6851,50.69170187777593,25,25,type1
6852,50.6921906993135,25,25,type1
6853,50.692436501325545,25,25,type1
2930,50.69622042713525,25,75,type2
6854,50.69637461348702,25,25,type1
6855,50.69650437096691,25,25,type1
2931,50.69802414231807,25,75,type2
2932,50.701315077273186,25,75,type2
6856,50.70153952475935,25,25,type1
2933,50.710917878643265,25,75,type2
6857,50.716135727522,25,25,type1
6858,50.71666992211752,25,25,type1
6859,50.71939887126442,25,25,type1
6860,50.71965801839316,25,25,type1
2934,50.7205249991928,25,75,type2
6861,50.72109797702007,25,25,type1
2935,50.72122319053067,25,75,type2
2936,50.724436189503315,25,75,type2
6862,50.72512678275862,25,25,type1
6863,50.726090924062056,25,25,type1
6864,50.730487927263766,25,25,type1
2937,50.7305807948089,25,75,type2
2938,50.73239509339533,25,75,type2
6865,50.734566539590716,25,25,type1
473,50.73597504766599,25,175,type4
2939,50.73857718291188,25,75,type2
6866,50.74019134349108,25,25,type1
6867,50.7422102793603,25,25,type1
6868,50.74576018806353,25,25,type1
6869,50.74601431068118,25,25,type1
6870,50.750453145421474,25,25,type1
6871,50.7514191831375,25,25,type1
818,50.75217712182649,25,125,type3
2940,50.75225033052631,25,75,type2
819,50.754161578511074,25,125,type3
6872,50.75679642751107,25,25,type1
2941,50.75865061102046,25,75,type2
6873,50.759026802393706,25,25,type1
6874,50.759222836816406,25,25,type1
2942,50.75948140759414,25,75,type2
6875,50.76043946142715,25,25,type1
2943,50.76132230951654,25,75,type2
2944,50.76809545236459,25,75,type2
6876,50.768729357965846,25,25,type1
6877,50.76878644147661,25,25,type1
2945,50.77285679191669,25,75,type2
2946,50.7804167283886,25,75,type2
6878,50.78681973459926,25,25,type1
6879,50.78743294117281,25,25,type1
6880,50.790336732928985,25,25,type1
2947,50.79209784009241,25,75,type2
6881,50.7947502016622,25,25,type1
2948,50.795035370282704,25,75,type2
2949,50.79589100113337,25,75,type2
6882,50.79789997182322,25,25,type1
6883,50.80072421178596,25,25,type1
6884,50.8078783082143,25,25,type1
2950,50.8146329086398,25,75,type2
6885,50.81502130834068,25,25,type1
2951,50.81809147454817,25,75,type2
6886,50.820255414952875,25,25,type1
6887,50.824360251917255,25,25,type1
2952,50.826795330957765,25,75,type2
2953,50.84048232450738,25,75,type2
2954,50.853422534518394,25,75,type2
2955,50.853889769194055,25,75,type2
2956,50.86937778791093,25,75,type2
6888,50.87122701272997,25,25,type1
2957,50.87779417828806,25,75,type2
2958,50.88095770362944,25,75,type2
2959,50.88412095438614,25,75,type2
2960,50.90593575809887,25,75,type2
2961,50.906394512427575,25,75,type2
2962,50.90745185074825,25,75,type2
2963,50.91963408315891,25,75,type2
6889,50.92390817005455,25,25,type1
2964,50.92468448353561,25,75,type2
2965,50.92857604845158,25,75,type2
6890,50.938974836907875,25,25,type1
2966,50.949156168262846,25,75,type2
2967,50.96261794315607,25,75,type2
6891,50.96351638884423,25,25,type1
6892,50.963557707211024,25,25,type1
2968,50.97327417370915,25,75,type2
6893,50.97339276255833,25,25,type1
820,50.97880746339576,25,125,type3
6894,50.986675285218986,25,25,type1
6895,50.98764331456725,25,25,type1
2969,50.988824329644366,25,75,type2
6896,50.995587633435676,25,25,type1
2970,51.00163216256251,25,75,type2
6897,51.00708760530751,25,25,type1
2971,51.00757663726614,25,75,type2
6898,51.009532819066756,25,25,type1
6899,51.016306179882946,25,25,type1
2972,51.01651187052267,25,75,type2
2973,51.02583640157856,25,75,type2
821,51.027044768475136,25,125,type3
2974,51.03191675698438,25,75,type2
2975,51.04441160861548,25,75,type2
6900,51.0579389131735,25,25,type1
2976,51.05930371994283,25,75,type2
2977,51.06029841108892,25,75,type2
2978,51.06551110528542,25,75,type2
2979,51.075534282198355,25,75,type2
822,51.07660172099453,25,125,type3
474,51.07660667016095,25,175,type4
2980,51.085165905756824,25,75,type2
6901,51.08698714566622,25,25,type1
2981,51.09331686571252,25,75,type2
2982,51.098783973486064,25,75,type2
2983,51.112796662005906,25,75,type2
2984,51.119368881847244,25,75,type2
6902,51.11946005852981,25,25,type1
6903,51.12392022863846,25,25,type1
2985,51.129260242211835,25,75,type2
2986,51.144754870155694,25,75,type2
2987,51.14542438835582,25,75,type2
6904,51.15267543506523,25,25,type1
2988,51.15319017141203,25,75,type2
2989,51.158616598734746,25,75,type2
2990,51.16154454296066,25,75,type2
2991,51.16315984000609,25,75,type2
2992,51.170185615724016,25,75,type2
2993,51.1788097364953,25,75,type2
2994,51.18063907577563,25,75,type2
2995,51.18168979656634,25,75,type2
6905,51.185069136837996,25,25,type1
6906,51.18555498019273,25,25,type1
2996,51.21598616585388,25,75,type2
6907,51.22648709816394,25,25,type1
823,51.22843056779127,25,125,type3
6908,51.23167032985925,25,25,type1
2997,51.23914736713194,25,75,type2
6909,51.241416657623915,25,25,type1
6910,51.24192459886585,25,25,type1
2998,51.251449689855185,25,75,type2
2999,51.25423353409805,25,75,type2
3000,51.25506216709248,25,75,type2
6911,51.255193256915554,25,25,type1
3001,51.26394231998199,25,75,type2
3002,51.269821405807576,25,75,type2
3003,51.272824533812525,25,75,type2
6912,51.274724042509824,25,25,type1
3004,51.295398405267605,25,75,type2
824,51.298080023771604,25,125,type3
3005,51.30520240638295,25,75,type2
6913,51.305835005425806,25,25,type1
825,51.310371871510426,25,125,type3
6914,51.32001584845566,25,25,type1
6915,51.33463844285109,25,25,type1
3006,51.33522915814649,25,75,type2
3007,51.34223346479467,25,75,type2
3008,51.351968152607036,25,75,type2
826,51.357117633325664,25,125,type3
6916,51.36053902981634,25,25,type1
3009,51.362533928626824,25,75,type2
3010,51.364037170335585,25,75,type2
3011,51.3654146288426,25,75,type2
6917,51.37075137458545,25,25,type1
3012,51.3880609039072,25,75,type2
6918,51.39753312113148,25,25,type1
6919,51.40206084893569,25,25,type1
6920,51.404836909722775,25,25,type1
3013,51.408746316904164,25,75,type2
3014,51.42177369205174,25,75,type2
3015,51.42660664883987,25,75,type2
6921,51.4497377237949,25,25,type1
6922,51.4508156905636,25,25,type1
6923,51.4621101567871,25,25,type1
3016,51.46231386173368,25,75,type2
6924,51.4683970765321,25,25,type1
6925,51.47547373187882,25,25,type1
3017,51.495824348100825,25,75,type2
3018,51.49702229616568,25,75,type2
6926,51.49754466881336,25,25,type1
3019,51.49944516899144,25,75,type2
3020,51.50296376174888,25,75,type2
6927,51.50540708488438,25,25,type1
827,51.51492933379165,25,125,type3
6928,51.51829331241843,25,25,type1
3021,51.5351738565667,25,75,type2
3022,51.539510873039,25,75,type2
6929,51.54094493008982,25,25,type1
3023,51.54123610267613,25,75,type2
6930,51.54373320304013,25,25,type1
6931,51.56098798476878,25,25,type1
3024,51.561311082460776,25,75,type2
3025,51.565535650693,25,75,type2
3026,51.56940211895112,25,75,type2
